text,polarity
yourmumsmabitch well i was there for quite a bit when your car stopped working p damn i forgot about your car sorry  poor thing,0
no more rain pleaaaaseeee ,0
stephdadi kabutcher early symptoms yet nothing too bad still hoping its just that ,0
is trying to antibac her work area to keep the coworkers germs away everyone seems to be sick ,0
stuck in college again ,0
skmate are you going to do the show in cardiffnothing ever seems to come to wales ,0
josesosa shit man they closed your birthday thread ,0
you know you work yourself too hard when you have to set free time for your self  so im spending it here,0
there is  less squirrel in the world now ,0
arghthrottled to k up and downi know dialup was slower than this but man the net is painful at this speed ,0
so looks like ill be going to school ,0
there is nothing worse than an illfitting bra ,0
going to bedagain sad that ex started  ignore me when exs new crush logged on ,0
adka ya this one  its just really expensive in swiss     httpbitlyabxtk,0
is sitting in jury duty ,0
i want my money ,0
sat on the beach in woolacombe sun is out but its cold ,0
brrrrits cold ,0
this is embarrassing and irritating conchords in tampa review httpisgdrbfc ,0
my back hurts argh i miss my bloke ,0
random thoughts pt  of  im onto season  of l word i dont want to watch this season because my favorite character dies ,0
im so unrealisticly gutted that i cant go download this year and see papa roach ,0
sydney rail advertising httptwitpiccomybkw graduate programs at railways was my first choice but alas i ended in fashion ,0
coughing a lot ,0
gazpachodragon unfortunately he saw my sneaky advances and has already squirrelled it away deep under his desk ,0
i think i have a fever  idie dont know if ill be able to make it to class boo,0
knows im sick if i dont want coffee ,0
wondering why aspmvc has done such a complex issue with simple checkbox stuff ,0
not naked   snow flurries in ga on  for chrissake,0
thats y i never play uno  all the green cards go,0
an hour has now passed n im still on this digital img thing  all nightah,0
nessie think its over here babe ,0
key this is just weird ,0
blehdidnt wake up on time to leave work early for the chiropractor ,0
someone save me from bio lecture its too early for this and my knee is black and blue ,0
ajwillis im fed up of sainsburys altogether just been for the dreaded big shop our cat food now only available in small boxes ,0
bexxi so do we the appropriate authorities have been informed ,0
on the bus off to school boo making up the biology test today ,0
working thinkin of ways to leave this place feeling like trey songz just gotta make it lol i hate wall street its so gray and sad ,0
i wish it was sunny  at least then i could try get a tan lol,0
shitty day ,0
hollywoodtrey ha what are you now my pa  man id tell people to follow u but i might miss our tweeting too much ,0
well im gonna go get ready for school then im going to school ,0
servermojo i love your service but getting too many false positives to tell people about my public page im afraid ,0
why would emotions suddenly pour out i just remembered something that happened n im very badly feeling it ,0
firefox  is so frustrating sometimes crash every  minutes without notice ,0
all apple stores closed today  maybe inventory day,0
and as far as im concerned i cant help but feel im going about everything wrong  ,0
chaddyp that movie is so sad ,0
ouch i just bit my tongue as i sneezed blood tastes rough ,0
paulaabdul you need to get more sleep at least on nights before idol ,0
up at  am for am flight ,0
is feeling very confused and meh ,0
got to go study  i hate the junior cert cant wait till the  of june it will all be over then wwoooo,0
up and at work after a late night watching the game state lost ,0
heybonnie  well text me when you have it  weee,0
not in mood  hate it got a hedache but still have a homework to do huh,0
doesnt know why her body hates her she is getting sick again and woke up before  am on a day when she doesnt even have classes ,0
jowhit send it bk this way pls lol im burning again ,0
nolanotes ohhdont like bell peppers ,0
ok so how do i post a photo from lappy on here cant c button  it ,0
jcg i hope so obviously usage is a massive factor but i currently get about  hours out of my n ,0
work til  quick dinner class til  i haaate tuesdays ,0
me thinks its my turn for what mcarvin has ,0
jemcam but your going away and so is b looks like we will have to wait a while ,0
oooooooof yeah i should but no time to do such thing ,0
riddle me this why is it snowing not flurrying snowing ,0
its cold ,0
 in  of my previous friends and colleagues at rbs are going to lose their jobs  httpnewsbbccoukhiuknewsscotlandstm,0
thellyv no plans yet ,0
apparently a twat tweet squatter already claimed the name sketchbot  ,0
god damnthese hurt ribs are seriously cramping my exercise style ,0
unc dismantles mich st to claim championship i wanted nova to win ,0
has got homework to do ,0
lorettak heathershorter seriously though  there are  pairs of shoes in that fedex box all bought recently ,0
mai thi communication system m cha c hc c ch no ht chc li fi np giy trng nh hm thi mn anten qu  lt,0
oh my god internet explorer  and  i just dont understand you guys ,0
jtothe very nice cannot afford them though no matter how good the price is ,0
 for the lunch canteen welcome in paris  at least it was good,0
kendellrenee i will be down there in  weeks but u will be gone  we need to catch up,0
raining on a vacation day ,0
oh parky no  httpuktvyahoocomblogarticle should jade have been punished for being brought up poor then,0
scroobiuspip you have my name  it has made me very sad i wanted to be twittercomscroobiuspip,0
cyclesocial  out of  comments are negative on that story httptinyurlcomcgqajm uk society seemingly doesnt want to slow down ,0
rabble i know   and others shouldnt even be mentioned on that paper in any case its unbelievable to read that stuff,0
i think ive got a wisp on my eye ,0
kinsey whearty put too much milk in her coffee and chicory  oh sadness alas,0
kal penn is my hero but did you really have to leave house ,0
i want sykes back really bad ,0
ok i now have a question that needs to be answeredwhy are dreams so hard to acheive  x,0
isnt digging the fact that it was  degrees less than  hours ago and its  now and windy  ,0
they threw away my water bottle  annoying on more than one level,0
 days  seminar papers  spanish exam  play to go lt  i only want to play mario kart with ruby  lolz,0
is warning you if a physio tells you they want to do soft tissue manipulation this in fact means they want to kill you and be evil ,0
up and studying in the early morn motivated by my very bad dream ,0
coffeemaverick i have a brick err laptop that did the same thing  my condolences  ,0
this day is set to drag  is not my ideal shift ,0
work all day long ,0
ellielocke you have  day till easter no fair i have two days and two exams till my easter break ,0
is super tired and really wants to go to bed but i have so much hw to doomg uni drains my life ,0
rehearsal makes my head hurt ,0
trivia was triviatastic home again working ,0
ok gotta find some friends or something its shameful giving updates to myself ,0
